path,body,headers,label
/search,q=test,"{""User-Agent"": ""python-requests/2.28"", ""Accept"": ""*/*""}",0
/api/v1/resource,"{""id"":123}","{""User-Agent"": ""Mozilla/5.0"", ""Accept"": ""*/*""}",0
/api/v1/resource,"{""id"":123}","{""User-Agent"": ""Mozilla/5.0"", ""Accept"": ""*/*""}",0
/files,<meta http-equiv=refresh content=0;url=javascript:alert(1)>,"{""User-Agent"": ""malicious-bot"", ""X-Forwarded-For"": ""192.0.2.106""}",1
/search,q=test,"{""User-Agent"": ""Mozilla/5.0"", ""Accept"": ""*/*""}",0
/index.html,hello world,"{""User-Agent"": ""python-requests/2.28"", ""Accept"": ""*/*""}",0
/files,%3Cscript%3Ealert(1)%3C/script%3E,"{""User-Agent"": ""malicious-bot"", ""X-Forwarded-For"": ""192.0.2.171""}",1
/,,"{""User-Agent"": ""python-requests/2.28"", ""Accept"": ""*/*""}",0
/api/v1/resource,"{""id"":123}","{""User-Agent"": ""Mozilla/5.0"", ""Accept"": ""*/*""}",0
/comment,<img src=x onerror=alert(1)>,"{""User-Agent"": ""malicious-bot"", ""X-Forwarded-For"": ""192.0.2.100""}",1
/files,<meta http-equiv=refresh content=0;url=javascript:alert(1)>,"{""User-Agent"": ""malicious-bot"", ""X-Forwarded-For"": ""192.0.2.199""}",1
/echo,javascript:alert(1),"{""User-Agent"": ""malicious-bot"", ""X-Forwarded-For"": ""192.0.2.198""}",1
/login,username=user&password=pass123,"{""User-Agent"": ""Mozilla/5.0"", ""Accept"": ""*/*""}",0
/api/v1/resource,"{""id"":123}","{""User-Agent"": ""Mozilla/5.0"", ""Accept"": ""*/*""}",0
/search,q=test,"{""User-Agent"": ""Mozilla/5.0"", ""Accept"": ""*/*""}",0
/login,' OR 1=1 --,"{""User-Agent"": ""malicious-bot"", ""X-Forwarded-For"": ""192.0.2.213""}",1
/search,q=test,"{""User-Agent"": ""curl/7.68.0"", ""Accept"": ""*/*""}",0
/api/v1/resource,"{""id"":123}","{""User-Agent"": ""Mozilla/5.0"", ""Accept"": ""*/*""}",0
/index.html,hello world,"{""User-Agent"": ""python-requests/2.28"", ""Accept"": ""*/*""}",0
/api/v1/resource,"{""id"":123}","{""User-Agent"": ""python-requests/2.28"", ""Accept"": ""*/*""}",0
/index.html,hello world,"{""User-Agent"": ""curl/7.68.0"", ""Accept"": ""*/*""}",0
/,,"{""User-Agent"": ""Mozilla/5.0"", ""Accept"": ""*/*""}",0
/echo,<img src=x onerror=alert(1)>,"{""User-Agent"": ""malicious-bot"", ""X-Forwarded-For"": ""192.0.2.161""}",1
/login,1 OR 1=1,"{""User-Agent"": ""malicious-bot"", ""X-Forwarded-For"": ""192.0.2.109""}",1
/login,username=user&password=pass123,"{""User-Agent"": ""python-requests/2.28"", ""Accept"": ""*/*""}",0
/search,q=test,"{""User-Agent"": ""curl/7.68.0"", ""Accept"": ""*/*""}",0
/api/v1/resource,"{""id"":123}","{""User-Agent"": ""python-requests/2.28"", ""Accept"": ""*/*""}",0
/echo,javascript:alert(1),"{""User-Agent"": ""malicious-bot"", ""X-Forwarded-For"": ""192.0.2.61""}",1
/login,username=user&password=pass123,"{""User-Agent"": ""python-requests/2.28"", ""Accept"": ""*/*""}",0
/search,q=test,"{""User-Agent"": ""python-requests/2.28"", ""Accept"": ""*/*""}",0
/index.html,hello world,"{""User-Agent"": ""Mozilla/5.0"", ""Accept"": ""*/*""}",0
/login,username=user&password=pass123,"{""User-Agent"": ""curl/7.68.0"", ""Accept"": ""*/*""}",0
/search,q=test,"{""User-Agent"": ""Mozilla/5.0"", ""Accept"": ""*/*""}",0
/api/v1/resource,"{""id"":123}","{""User-Agent"": ""curl/7.68.0"", ""Accept"": ""*/*""}",0
/login,username=user&password=pass123,"{""User-Agent"": ""Mozilla/5.0"", ""Accept"": ""*/*""}",0
/api/v1/resource,"{""id"":123}","{""User-Agent"": ""Mozilla/5.0"", ""Accept"": ""*/*""}",0
/index.html,hello world,"{""User-Agent"": ""python-requests/2.28"", ""Accept"": ""*/*""}",0
/,,"{""User-Agent"": ""Mozilla/5.0"", ""Accept"": ""*/*""}",0
/search,q=test,"{""User-Agent"": ""curl/7.68.0"", ""Accept"": ""*/*""}",0
/api/v1/resource,"{""id"":123}","{""User-Agent"": ""curl/7.68.0"", ""Accept"": ""*/*""}",0
/login,username=user&password=pass123,"{""User-Agent"": ""curl/7.68.0"", ""Accept"": ""*/*""}",0
/login,username=user&password=pass123,"{""User-Agent"": ""Mozilla/5.0"", ""Accept"": ""*/*""}",0
/api/v1/resource,"{""id"":123}","{""User-Agent"": ""Mozilla/5.0"", ""Accept"": ""*/*""}",0
/search,' OR '1'='1' -- ,"{""User-Agent"": ""malicious-bot"", ""X-Forwarded-For"": ""192.0.2.118""}",1
/login,1 OR 1=1,"{""User-Agent"": ""malicious-bot"", ""X-Forwarded-For"": ""192.0.2.97""}",1
/login,username=user&password=pass123,"{""User-Agent"": ""Mozilla/5.0"", ""Accept"": ""*/*""}",0
/,,"{""User-Agent"": ""python-requests/2.28"", ""Accept"": ""*/*""}",0
/api/v1/resource,"{""id"":123}","{""User-Agent"": ""Mozilla/5.0"", ""Accept"": ""*/*""}",0
/login,username=user&password=pass123,"{""User-Agent"": ""Mozilla/5.0"", ""Accept"": ""*/*""}",0
/download,%3Cscript%3Ealert(1)%3C/script%3E,"{""User-Agent"": ""malicious-bot"", ""X-Forwarded-For"": ""192.0.2.203""}",1
/,,"{""User-Agent"": ""curl/7.68.0"", ""Accept"": ""*/*""}",0
/,,"{""User-Agent"": ""python-requests/2.28"", ""Accept"": ""*/*""}",0
/search,' OR 1=1 --,"{""User-Agent"": ""malicious-bot"", ""X-Forwarded-For"": ""192.0.2.31""}",1
/index.html,hello world,"{""User-Agent"": ""python-requests/2.28"", ""Accept"": ""*/*""}",0
/search,q=test,"{""User-Agent"": ""curl/7.68.0"", ""Accept"": ""*/*""}",0
/search,q=test,"{""User-Agent"": ""Mozilla/5.0"", ""Accept"": ""*/*""}",0
/index.html,hello world,"{""User-Agent"": ""Mozilla/5.0"", ""Accept"": ""*/*""}",0
/,,"{""User-Agent"": ""Mozilla/5.0"", ""Accept"": ""*/*""}",0
/index.html,hello world,"{""User-Agent"": ""curl/7.68.0"", ""Accept"": ""*/*""}",0
/index.html,hello world,"{""User-Agent"": ""curl/7.68.0"", ""Accept"": ""*/*""}",0
/,,"{""User-Agent"": ""Mozilla/5.0"", ""Accept"": ""*/*""}",0
/search,' OR 1=1 --,"{""User-Agent"": ""malicious-bot"", ""X-Forwarded-For"": ""192.0.2.136""}",1
/search,q=test,"{""User-Agent"": ""Mozilla/5.0"", ""Accept"": ""*/*""}",0
/echo,<body onload=alert(1)>,"{""User-Agent"": ""malicious-bot"", ""X-Forwarded-For"": ""192.0.2.86""}",1
/login,1 OR 1=1,"{""User-Agent"": ""malicious-bot"", ""X-Forwarded-For"": ""192.0.2.26""}",1
/login,admin'--,"{""User-Agent"": ""malicious-bot"", ""X-Forwarded-For"": ""192.0.2.194""}",1
/api/v1/resource,"{""id"":123}","{""User-Agent"": ""Mozilla/5.0"", ""Accept"": ""*/*""}",0
/login,username=user&password=pass123,"{""User-Agent"": ""Mozilla/5.0"", ""Accept"": ""*/*""}",0
/,,"{""User-Agent"": ""Mozilla/5.0"", ""Accept"": ""*/*""}",0
/api/v1/resource,"{""id"":123}","{""User-Agent"": ""curl/7.68.0"", ""Accept"": ""*/*""}",0
/search,' OR '1'='1' -- ,"{""User-Agent"": ""malicious-bot"", ""X-Forwarded-For"": ""192.0.2.5""}",1
/,,"{""User-Agent"": ""curl/7.68.0"", ""Accept"": ""*/*""}",0
/index.html,hello world,"{""User-Agent"": ""python-requests/2.28"", ""Accept"": ""*/*""}",0
/search,q=test,"{""User-Agent"": ""Mozilla/5.0"", ""Accept"": ""*/*""}",0
/api/v1/resource,"{""id"":123}","{""User-Agent"": ""Mozilla/5.0"", ""Accept"": ""*/*""}",0
/,,"{""User-Agent"": ""curl/7.68.0"", ""Accept"": ""*/*""}",0
/,,"{""User-Agent"": ""Mozilla/5.0"", ""Accept"": ""*/*""}",0
/,,"{""User-Agent"": ""Mozilla/5.0"", ""Accept"": ""*/*""}",0
/api/v1/search,admin'--,"{""User-Agent"": ""malicious-bot"", ""X-Forwarded-For"": ""192.0.2.24""}",1
/,,"{""User-Agent"": ""python-requests/2.28"", ""Accept"": ""*/*""}",0
/view,<meta http-equiv=refresh content=0;url=javascript:alert(1)>,"{""User-Agent"": ""malicious-bot"", ""X-Forwarded-For"": ""192.0.2.25""}",1
/index.html,hello world,"{""User-Agent"": ""curl/7.68.0"", ""Accept"": ""*/*""}",0
/search,admin'--,"{""User-Agent"": ""malicious-bot"", ""X-Forwarded-For"": ""192.0.2.29""}",1
/,,"{""User-Agent"": ""curl/7.68.0"", ""Accept"": ""*/*""}",0
/api/v1/resource,"{""id"":123}","{""User-Agent"": ""Mozilla/5.0"", ""Accept"": ""*/*""}",0
/files,../../etc/passwd,"{""User-Agent"": ""malicious-bot"", ""X-Forwarded-For"": ""192.0.2.153""}",1
/login,username=user&password=pass123,"{""User-Agent"": ""curl/7.68.0"", ""Accept"": ""*/*""}",0
/login,username=user&password=pass123,"{""User-Agent"": ""curl/7.68.0"", ""Accept"": ""*/*""}",0
/search,q=test,"{""User-Agent"": ""curl/7.68.0"", ""Accept"": ""*/*""}",0
/api/v1/resource,"{""id"":123}","{""User-Agent"": ""Mozilla/5.0"", ""Accept"": ""*/*""}",0
/api/v1/search,' OR 1=1 --,"{""User-Agent"": ""malicious-bot"", ""X-Forwarded-For"": ""192.0.2.49""}",1
/api/v1/resource,"{""id"":123}","{""User-Agent"": ""Mozilla/5.0"", ""Accept"": ""*/*""}",0
/,,"{""User-Agent"": ""Mozilla/5.0"", ""Accept"": ""*/*""}",0
/search, OR 'a'='a,"{""User-Agent"": ""malicious-bot"", ""X-Forwarded-For"": ""192.0.2.164""}",1
/search,q=test,"{""User-Agent"": ""curl/7.68.0"", ""Accept"": ""*/*""}",0
/,,"{""User-Agent"": ""Mozilla/5.0"", ""Accept"": ""*/*""}",0
/,,"{""User-Agent"": ""python-requests/2.28"", ""Accept"": ""*/*""}",0
/view,<meta http-equiv=refresh content=0;url=javascript:alert(1)>,"{""User-Agent"": ""malicious-bot"", ""X-Forwarded-For"": ""192.0.2.64""}",1
/search,q=test,"{""User-Agent"": ""curl/7.68.0"", ""Accept"": ""*/*""}",0
/,,"{""User-Agent"": ""curl/7.68.0"", ""Accept"": ""*/*""}",0
/search,q=test,"{""User-Agent"": ""python-requests/2.28"", ""Accept"": ""*/*""}",0
/login,username=user&password=pass123,"{""User-Agent"": ""python-requests/2.28"", ""Accept"": ""*/*""}",0
/index.html,hello world,"{""User-Agent"": ""python-requests/2.28"", ""Accept"": ""*/*""}",0
/index.html,hello world,"{""User-Agent"": ""curl/7.68.0"", ""Accept"": ""*/*""}",0
/api/v1/resource,"{""id"":123}","{""User-Agent"": ""curl/7.68.0"", ""Accept"": ""*/*""}",0
/index.html,hello world,"{""User-Agent"": ""python-requests/2.28"", ""Accept"": ""*/*""}",0
/login,username=user&password=pass123,"{""User-Agent"": ""curl/7.68.0"", ""Accept"": ""*/*""}",0
/login,username=user&password=pass123,"{""User-Agent"": ""Mozilla/5.0"", ""Accept"": ""*/*""}",0
/api/v1/resource,"{""id"":123}","{""User-Agent"": ""Mozilla/5.0"", ""Accept"": ""*/*""}",0
/files,<meta http-equiv=refresh content=0;url=javascript:alert(1)>,"{""User-Agent"": ""malicious-bot"", ""X-Forwarded-For"": ""192.0.2.119""}",1
/search,q=test,"{""User-Agent"": ""python-requests/2.28"", ""Accept"": ""*/*""}",0
/search,' OR 1=1 --,"{""User-Agent"": ""malicious-bot"", ""X-Forwarded-For"": ""192.0.2.8""}",1
/login,username=user&password=pass123,"{""User-Agent"": ""python-requests/2.28"", ""Accept"": ""*/*""}",0
/,,"{""User-Agent"": ""Mozilla/5.0"", ""Accept"": ""*/*""}",0
/echo,<iframe src='javascript:alert(1)'></iframe>,"{""User-Agent"": ""malicious-bot"", ""X-Forwarded-For"": ""192.0.2.108""}",1
/files,../../etc/passwd,"{""User-Agent"": ""malicious-bot"", ""X-Forwarded-For"": ""192.0.2.150""}",1
/login,username=user&password=pass123,"{""User-Agent"": ""curl/7.68.0"", ""Accept"": ""*/*""}",0
/login,username=user&password=pass123,"{""User-Agent"": ""Mozilla/5.0"", ""Accept"": ""*/*""}",0
/index.html,hello world,"{""User-Agent"": ""python-requests/2.28"", ""Accept"": ""*/*""}",0
/login,username=user&password=pass123,"{""User-Agent"": ""python-requests/2.28"", ""Accept"": ""*/*""}",0
/index.html,hello world,"{""User-Agent"": ""Mozilla/5.0"", ""Accept"": ""*/*""}",0
/api/v1/resource,"{""id"":123}","{""User-Agent"": ""Mozilla/5.0"", ""Accept"": ""*/*""}",0
/login,username=user&password=pass123,"{""User-Agent"": ""python-requests/2.28"", ""Accept"": ""*/*""}",0
/,,"{""User-Agent"": ""python-requests/2.28"", ""Accept"": ""*/*""}",0
/profile,javascript:alert(1),"{""User-Agent"": ""malicious-bot"", ""X-Forwarded-For"": ""192.0.2.220""}",1
/search,q=test,"{""User-Agent"": ""Mozilla/5.0"", ""Accept"": ""*/*""}",0
/index.html,hello world,"{""User-Agent"": ""Mozilla/5.0"", ""Accept"": ""*/*""}",0
/search,q=test,"{""User-Agent"": ""curl/7.68.0"", ""Accept"": ""*/*""}",0
/api/v1/search, OR 'a'='a,"{""User-Agent"": ""malicious-bot"", ""X-Forwarded-For"": ""192.0.2.119""}",1
/,,"{""User-Agent"": ""python-requests/2.28"", ""Accept"": ""*/*""}",0
/files,<meta http-equiv=refresh content=0;url=javascript:alert(1)>,"{""User-Agent"": ""malicious-bot"", ""X-Forwarded-For"": ""192.0.2.251""}",1
/download,<meta http-equiv=refresh content=0;url=javascript:alert(1)>,"{""User-Agent"": ""malicious-bot"", ""X-Forwarded-For"": ""192.0.2.168""}",1
/login,username=user&password=pass123,"{""User-Agent"": ""python-requests/2.28"", ""Accept"": ""*/*""}",0
/api/v1/resource,"{""id"":123}","{""User-Agent"": ""curl/7.68.0"", ""Accept"": ""*/*""}",0
/echo,<svg/onload=alert(1)>,"{""User-Agent"": ""malicious-bot"", ""X-Forwarded-For"": ""192.0.2.3""}",1
/download,%3Cscript%3Ealert(1)%3C/script%3E,"{""User-Agent"": ""malicious-bot"", ""X-Forwarded-For"": ""192.0.2.184""}",1
/profile,<svg/onload=alert(1)>,"{""User-Agent"": ""malicious-bot"", ""X-Forwarded-For"": ""192.0.2.26""}",1
/login,username=user&password=pass123,"{""User-Agent"": ""Mozilla/5.0"", ""Accept"": ""*/*""}",0
/index.html,hello world,"{""User-Agent"": ""python-requests/2.28"", ""Accept"": ""*/*""}",0
/api/v1/resource,"{""id"":123}","{""User-Agent"": ""curl/7.68.0"", ""Accept"": ""*/*""}",0
/profile,<script>alert(1)</script>,"{""User-Agent"": ""malicious-bot"", ""X-Forwarded-For"": ""192.0.2.76""}",1
/search,q=test,"{""User-Agent"": ""python-requests/2.28"", ""Accept"": ""*/*""}",0
/login,username=user&password=pass123,"{""User-Agent"": ""Mozilla/5.0"", ""Accept"": ""*/*""}",0
/search,q=test,"{""User-Agent"": ""python-requests/2.28"", ""Accept"": ""*/*""}",0
/api/v1/resource,"{""id"":123}","{""User-Agent"": ""python-requests/2.28"", ""Accept"": ""*/*""}",0
/api/v1/resource,"{""id"":123}","{""User-Agent"": ""Mozilla/5.0"", ""Accept"": ""*/*""}",0
/files,<meta http-equiv=refresh content=0;url=javascript:alert(1)>,"{""User-Agent"": ""malicious-bot"", ""X-Forwarded-For"": ""192.0.2.109""}",1
/api/v1/resource,"{""id"":123}","{""User-Agent"": ""Mozilla/5.0"", ""Accept"": ""*/*""}",0
/index.html,hello world,"{""User-Agent"": ""Mozilla/5.0"", ""Accept"": ""*/*""}",0
/comment,<iframe src='javascript:alert(1)'></iframe>,"{""User-Agent"": ""malicious-bot"", ""X-Forwarded-For"": ""192.0.2.115""}",1
/index.html,hello world,"{""User-Agent"": ""Mozilla/5.0"", ""Accept"": ""*/*""}",0
/api/v1/resource,"{""id"":123}","{""User-Agent"": ""Mozilla/5.0"", ""Accept"": ""*/*""}",0
/profile,javascript:alert(1),"{""User-Agent"": ""malicious-bot"", ""X-Forwarded-For"": ""192.0.2.125""}",1
/files,../../etc/passwd,"{""User-Agent"": ""malicious-bot"", ""X-Forwarded-For"": ""192.0.2.73""}",1
/index.html,hello world,"{""User-Agent"": ""curl/7.68.0"", ""Accept"": ""*/*""}",0
/index.html,hello world,"{""User-Agent"": ""python-requests/2.28"", ""Accept"": ""*/*""}",0
/files,%3Cscript%3Ealert(1)%3C/script%3E,"{""User-Agent"": ""malicious-bot"", ""X-Forwarded-For"": ""192.0.2.68""}",1
/,,"{""User-Agent"": ""curl/7.68.0"", ""Accept"": ""*/*""}",0
/,,"{""User-Agent"": ""curl/7.68.0"", ""Accept"": ""*/*""}",0
/index.html,hello world,"{""User-Agent"": ""curl/7.68.0"", ""Accept"": ""*/*""}",0
/api/v1/resource,"{""id"":123}","{""User-Agent"": ""curl/7.68.0"", ""Accept"": ""*/*""}",0
/index.html,hello world,"{""User-Agent"": ""python-requests/2.28"", ""Accept"": ""*/*""}",0
/,,"{""User-Agent"": ""python-requests/2.28"", ""Accept"": ""*/*""}",0
/api/v1/resource,"{""id"":123}","{""User-Agent"": ""Mozilla/5.0"", ""Accept"": ""*/*""}",0
/index.html,hello world,"{""User-Agent"": ""curl/7.68.0"", ""Accept"": ""*/*""}",0
/,,"{""User-Agent"": ""python-requests/2.28"", ""Accept"": ""*/*""}",0
/login,username=user&password=pass123,"{""User-Agent"": ""python-requests/2.28"", ""Accept"": ""*/*""}",0
/profile,<img src=x onerror=alert(1)>,"{""User-Agent"": ""malicious-bot"", ""X-Forwarded-For"": ""192.0.2.45""}",1
/comment,<body onload=alert(1)>,"{""User-Agent"": ""malicious-bot"", ""X-Forwarded-For"": ""192.0.2.49""}",1
/,,"{""User-Agent"": ""curl/7.68.0"", ""Accept"": ""*/*""}",0
/profile,<img src=x onerror=alert(1)>,"{""User-Agent"": ""malicious-bot"", ""X-Forwarded-For"": ""192.0.2.111""}",1
/index.html,hello world,"{""User-Agent"": ""python-requests/2.28"", ""Accept"": ""*/*""}",0
/,,"{""User-Agent"": ""curl/7.68.0"", ""Accept"": ""*/*""}",0
/index.html,hello world,"{""User-Agent"": ""curl/7.68.0"", ""Accept"": ""*/*""}",0
/api/v1/resource,"{""id"":123}","{""User-Agent"": ""Mozilla/5.0"", ""Accept"": ""*/*""}",0
/login,username=user&password=pass123,"{""User-Agent"": ""python-requests/2.28"", ""Accept"": ""*/*""}",0
/search,q=test,"{""User-Agent"": ""Mozilla/5.0"", ""Accept"": ""*/*""}",0
/view,%3Cscript%3Ealert(1)%3C/script%3E,"{""User-Agent"": ""malicious-bot"", ""X-Forwarded-For"": ""192.0.2.63""}",1
/api/v1/resource,"{""id"":123}","{""User-Agent"": ""python-requests/2.28"", ""Accept"": ""*/*""}",0
/index.html,hello world,"{""User-Agent"": ""curl/7.68.0"", ""Accept"": ""*/*""}",0
/search,q=test,"{""User-Agent"": ""Mozilla/5.0"", ""Accept"": ""*/*""}",0
/index.html,hello world,"{""User-Agent"": ""curl/7.68.0"", ""Accept"": ""*/*""}",0
/login,admin'--,"{""User-Agent"": ""malicious-bot"", ""X-Forwarded-For"": ""192.0.2.95""}",1
/index.html,hello world,"{""User-Agent"": ""curl/7.68.0"", ""Accept"": ""*/*""}",0
/login,username=user&password=pass123,"{""User-Agent"": ""curl/7.68.0"", ""Accept"": ""*/*""}",0
/api/v1/resource,"{""id"":123}","{""User-Agent"": ""python-requests/2.28"", ""Accept"": ""*/*""}",0
/api/v1/resource,"{""id"":123}","{""User-Agent"": ""Mozilla/5.0"", ""Accept"": ""*/*""}",0
/search,q=test,"{""User-Agent"": ""curl/7.68.0"", ""Accept"": ""*/*""}",0
/comment,<img src=x onerror=alert(1)>,"{""User-Agent"": ""malicious-bot"", ""X-Forwarded-For"": ""192.0.2.52""}",1
/api/v1/resource,"{""id"":123}","{""User-Agent"": ""Mozilla/5.0"", ""Accept"": ""*/*""}",0
/login,username=user&password=pass123,"{""User-Agent"": ""python-requests/2.28"", ""Accept"": ""*/*""}",0
/api/v1/resource,"{""id"":123}","{""User-Agent"": ""Mozilla/5.0"", ""Accept"": ""*/*""}",0
/api/v1/search,admin'--,"{""User-Agent"": ""malicious-bot"", ""X-Forwarded-For"": ""192.0.2.105""}",1
/search,q=test,"{""User-Agent"": ""Mozilla/5.0"", ""Accept"": ""*/*""}",0
/login,username=user&password=pass123,"{""User-Agent"": ""Mozilla/5.0"", ""Accept"": ""*/*""}",0
/api/v1/resource,"{""id"":123}","{""User-Agent"": ""python-requests/2.28"", ""Accept"": ""*/*""}",0
/search,q=test,"{""User-Agent"": ""Mozilla/5.0"", ""Accept"": ""*/*""}",0
/,,"{""User-Agent"": ""curl/7.68.0"", ""Accept"": ""*/*""}",0
/api/v1/search,' OR 1=1 --,"{""User-Agent"": ""malicious-bot"", ""X-Forwarded-For"": ""192.0.2.87""}",1
/api/v1/resource,"{""id"":123}","{""User-Agent"": ""Mozilla/5.0"", ""Accept"": ""*/*""}",0
/login,username=user&password=pass123,"{""User-Agent"": ""curl/7.68.0"", ""Accept"": ""*/*""}",0
/api/v1/resource,"{""id"":123}","{""User-Agent"": ""python-requests/2.28"", ""Accept"": ""*/*""}",0
/search,q=test,"{""User-Agent"": ""curl/7.68.0"", ""Accept"": ""*/*""}",0
/view,../../etc/passwd,"{""User-Agent"": ""malicious-bot"", ""X-Forwarded-For"": ""192.0.2.113""}",1
/api/v1/resource,"{""id"":123}","{""User-Agent"": ""Mozilla/5.0"", ""Accept"": ""*/*""}",0
/download,../../etc/passwd,"{""User-Agent"": ""malicious-bot"", ""X-Forwarded-For"": ""192.0.2.80""}",1
/,,"{""User-Agent"": ""Mozilla/5.0"", ""Accept"": ""*/*""}",0
/view,../../etc/passwd,"{""User-Agent"": ""malicious-bot"", ""X-Forwarded-For"": ""192.0.2.88""}",1
/login,username=user&password=pass123,"{""User-Agent"": ""curl/7.68.0"", ""Accept"": ""*/*""}",0
/,,"{""User-Agent"": ""python-requests/2.28"", ""Accept"": ""*/*""}",0
/,,"{""User-Agent"": ""curl/7.68.0"", ""Accept"": ""*/*""}",0
/login,username=user&password=pass123,"{""User-Agent"": ""python-requests/2.28"", ""Accept"": ""*/*""}",0
/api/v1/search, OR 'a'='a,"{""User-Agent"": ""malicious-bot"", ""X-Forwarded-For"": ""192.0.2.8""}",1
/api/v1/search,"' UNION SELECT username, password FROM users --","{""User-Agent"": ""malicious-bot"", ""X-Forwarded-For"": ""192.0.2.10""}",1
/,,"{""User-Agent"": ""Mozilla/5.0"", ""Accept"": ""*/*""}",0
/login,username=user&password=pass123,"{""User-Agent"": ""python-requests/2.28"", ""Accept"": ""*/*""}",0
/api/v1/resource,"{""id"":123}","{""User-Agent"": ""curl/7.68.0"", ""Accept"": ""*/*""}",0
/login,username=user&password=pass123,"{""User-Agent"": ""python-requests/2.28"", ""Accept"": ""*/*""}",0
/echo,<img src=x onerror=alert(1)>,"{""User-Agent"": ""malicious-bot"", ""X-Forwarded-For"": ""192.0.2.180""}",1
/api/v1/resource,"{""id"":123}","{""User-Agent"": ""Mozilla/5.0"", ""Accept"": ""*/*""}",0
/search,q=test,"{""User-Agent"": ""python-requests/2.28"", ""Accept"": ""*/*""}",0
/login,username=user&password=pass123,"{""User-Agent"": ""curl/7.68.0"", ""Accept"": ""*/*""}",0
/index.html,hello world,"{""User-Agent"": ""curl/7.68.0"", ""Accept"": ""*/*""}",0
/echo,javascript:alert(1),"{""User-Agent"": ""malicious-bot"", ""X-Forwarded-For"": ""192.0.2.84""}",1
/search,q=test,"{""User-Agent"": ""python-requests/2.28"", ""Accept"": ""*/*""}",0
/search,q=test,"{""User-Agent"": ""Mozilla/5.0"", ""Accept"": ""*/*""}",0
